blkgrp,area_median_income,ht_rent
'240338074092',89826,65.3912775
'240338074101',89826,56.4124225
'240338074102',89826,49.27728875
'510131001001',89826,80.35157125
'510131001002',89826,80.812245
'510131001003',89826,80.8891325
'510131001004',89826,80.87385375
'510131002001',89826,82.06320875
'510131002002',89826,64.25319125
'510131002003',89826,71.922635
'510131002004',89826,68.52307375
'510131002005',89826,80.82366875
'510131002006',89826,64.93964625
'510131003001',89826,82.97243625
'510131003002',89826,62.7208125
'510131003003',89826,64.5651125
'510131003004',89826,83.01511
'510131003005',89826,82.1571925
'510131004001',89826,83.39284875
'510131004002',89826,67.93065875
'510131004003',89826,81.478085
'510131005001',89826,60.71581125
'510131005002',89826,80.87749875
'510131005003',89826,79.98921125
'510131005004',89826,59.4121575
'510131006001',89826,51.20650625
'510131006002',89826,63.94324875
'510131006003',89826,50.4436275
'510131007001',89826,51.70582875
'510131007002',89826,82.12749875
'510131007003',89826,79.41904625
'510131007004',89826,81.013055
'510131007005',89826,49.9584875
'510131007006',89826,61.40158125
'510131008001',89826,63.777615
'510131008002',89826,58.23471125
'510131009001',89826,62.74946875
'510131009002',89826,80.62112625
'510131009003',89826,52.28789125
'510131009004',89826,50.89023625
'510131010001',89826,56.12017875
'510131010002',89826,81.12628375
'510131010003',89826,53.64989875
'510131010004',89826,56.0399925
'510131011001',89826,82.51991125
'510131011002',89826,79.91996375
'510131011003',89826,80.93615
'510131011004',89826,77.278995
'510131011005',89826,66.52307375
'510131012001',89826,56.02204375
'510131012002',89826,65.79964875
'510131012003',89826,79.896685
'510131013001',89826,82.47543125
'510131013002',89826,60.69891875
'510131013003',89826,67.69320125
'510131013004',89826,58.9605075
'510131013005',89826,63.02352875
'510131013006',89826,80.84296875
'510131014011',89826,54.71599875
'510131014021',89826,53.89521125
'510131014022',89826,51.64759875
'510131014023',89826,56.9823575
'510131014031',89826,51.391145
'510131014032',89826,62.9421125
'510131014033',89826,62.1352075
'510131014034',89826,53.19710625
'510131014041',89826,62.645585
'510131015001',89826,50.42281375
'510131015002',89826,54.18119875
'510131015003',89826,64.51663375
'510131015004',89826,55.79523625
'510131015005',89826,68.2973925
'510131015006',89826,48.073865
'510131016011',89826,58.39451375
'510131016012',89826,64.49661125
'510131016021',89826,47.27186625
'510131016022',89826,52.0523575
'510131016031',89826,56.80447375
'510131016032',89826,56.40019
'510131016033',89826,49.060545
'510131017011',89826,49.91841125
'510131017012',89826,62.9351075
'510131017013',89826,49.35065625
'510131017014',89826,55.14553625
'510131017021',89826,48.65335875
'510131017022',89826,51.0456025
'510131017023',89826,49.3730775
'510131017031',89826,53.00168625
'510131017032',89826,50.822195
'510131018011',89826,63.06827875
'510131018021',89826,61.90011625
'510131018022',89826,63.03898875
'510131018023',89826,63.21280375
'510131018024',89826,46.62208125
'510131018025',89826,55.8328175
'510131018031',89826,68.74925125
'510131018032',89826,53.02455375
'510131018033',89826,44.9347725
'510131018034',89826,51.7210375
'510131019001',89826,51.10934
'510131019002',89826,71.29219875
'510131019003',89826,54.96666625
'510131020011',89826,52.005595
'510131020012',89826,47.15721
'510131020021',89826,50.69315125
'510131020031',89826,47.5172425
'510131020032',89826,47.0023425
'510131020033',89826,49.73454125
'510131021001',89826,24.71323875
'510131021002',89826,62.691555
'510131022001',89826,56.13470875
'510131022002',89826,45.85780125
'510131022003',89826,57.6763475
'510131022004',89826,48.3488075
'510131022005',89826,45.88927375
'510131023011',89826,58.9472425
'510131023012',89826,59.94772
'510131023021',89826,49.43877625
'510131023022',89826,52.63706125
'510131023023',89826,60.80721625
'510131023024',89826,58.10209875
'510131024001',89826,50.9294025
'510131024002',89826,57.89846875
'510131024003',89826,50.57109375
'510131024004',89826,56.29807125
'510131025001',89826,55.29664375
'510131025002',89826,51.8865425
'510131025003',89826,53.2790925
'510131026001',89826,50.49018625
'510131026002',89826,61.64684875
'510131027011',89826,45.12266625
'510131027012',89826,49.87033375
'510131027021',89826,65.12594125
'510131027022',89826,52.72660125
'510131028011',89826,51.36835125
'510131028012',89826,52.01603375
'510131028013',89826,69.06439
'510131028014',89826,47.2830575
'510131028015',89826,55.22477125
'510131028016',89826,53.19238625
'510131028021',89826,63.0352375
'510131028022',89826,79.879995
'510131029011',89826,55.6164325
'510131029012',89826,59.17266625
'510131029013',89826,59.93744125
'510131029021',89826,53.5578475
'510131029022',89826,54.778645
'510131030001',89826,67.5414575
'510131030002',89826,67.97732
'510131030003',89826,58.14494
'510131031001',89826,56.49144
'510131031002',89826,48.85926125
'510131031003',89826,54.786695
'510131032001',89826,49.98741
'510131032002',89826,53.39496125
'510131032003',89826,59.4385725
'510131032004',89826,49.1877875
'510131033001',89826,52.2070025
'510131033002',89826,50.584485
'510131034011',89826,57.62548625
'510131034021',89826,64.10602375
'510131034022',89826,63.53170625
'510131034024',89826,63.52037875
'510131034025',89826,64.87580125
'510131035011',89826,57.305365
'510131035012',89826,52.65316625
'510131035013',89826,56.9588525
'510131035021',89826,64.60575875
'510131035022',89826,48.50154375
'510131035031',89826,50.634975
'510131035032',89826,63.62017
'510131036011',89826,62.59661
'510131036012',89826,57.3526075
'510131036013',89826,56.45664875
'510131036021',89826,56.62940625
'510131036022',89826,57.28637375
'510131037001',89826,61.3121625
'510131037002',89826,63.96120375
'510131038001',89826,51.02874125
'510131038002',89826,50.77582875
'510131038003',89826,58.45410625
'510430101001',89826,51.05485625
'510430101002',89826,50.30061375
'510430101003',89826,57.29309125
'510430101004',89826,50.9557175
'510430101005',89826,49.908195
'510430101006',89826,48.296315
'510430102001',89826,57.19934875
'510430102002',89826,55.36844
'510430102003',89826,52.016785
'510430103001',89826,50.84474125
'510430103002',89826,48.33195625
'510594151001',89826,83.20089125
'510594151002',89826,62.40811125
'510594151003',89826,70.2254925
'510594152001',89826,57.97327125
'510594152002',89826,47.38193375
'510594152003',89826,53.03294125
'510594152004',89826,71.8345175
'510594153001',89826,84.05270125
'510594153002',89826,67.0940925
'510594153003',89826,55.9892525
'510594154011',89826,57.06245875
'510594154012',89826,55.95337375
'510594154013',89826,49.306305
'510594154021',89826,83.8120825
'510594154022',89826,60.86707
'510594154023',89826,54.56735125
'510594155001',89826,84.52184875
'510594155002',89826,82.8600125
'510594155003',89826,53.0041025
'510594155004',89826,51.6126175
'510594156001',89826,84.75759375
'510594156002',89826,84.1619925
'510594157001',89826,66.79815
'510594157002',89826,84.61423875
'510594158001',89826,84.85764875
'510594158002',89826,84.06113
'510594158003',89826,85.0640025
'510594159001',89826,85.16540125
'510594159002',89826,62.2990275
'510594160001',89826,61.53973375
'510594160002',89826,51.154265
'510594160003',89826,81.5982
'510594161001',89826,63.67408875
'510594161002',89826,71.6727575
'510594162001',89826,66.64417625
'510594162002',89826,68.5797225
'510594163001',89826,74.52778625
'510594163002',89826,60.6025075
'510594201001',89826,54.0547925
'510594201002',89826,72.05790875
'510594202011',89826,82.7357075
'510594202012',89826,82.74553875
'510594202013',89826,66.32598375
'510594202021',89826,53.04674875
'510594202022',89826,57.53426875
'510594202031',89826,67.91143375
'510594203001',89826,72.33063
'510594203002',89826,65.049525
'510594203003',89826,70.4165025
'510594203004',89826,65.03609375
'510594204001',89826,61.13152125
'510594204002',89826,50.60118375
'510594205011',89826,49.077265
'510594205021',89826,48.6741425
'510594205022',89826,53.40280125
'510594205031',89826,48.84898875
'510594205032',89826,63.94224625
'510594206001',89826,51.725425
'510594206002',89826,56.9290825
'510594207001',89826,83.2109525
'510594207002',89826,62.86719625
'510594208001',89826,60.11105875
'510594208002',89826,71.918315
'510594208003',89826,59.8673525
'510594210011',89826,70.655005
'510594210021',89826,65.3242775
'510594210022',89826,72.0894075
'510594210023',89826,51.8068675
'510594211011',89826,81.78376875
'510594211012',89826,71.42080375
'510594211013',89826,61.795065
'510594211021',89826,51.30289125
'510594211022',89826,67.73997125
'510594211031',89826,71.66579125
'510594211032',89826,65.60807
'510594211033',89826,55.50773
'510594211034',89826,63.3781525
'510594212001',89826,83.40960625
'510594213001',89826,62.636855
'510594213002',89826,60.42890625
'510594214001',89826,49.93316375
'510594214002',89826,61.9551425
'510594214003',89826,44.48854625
'510594214004',89826,45.588285
'510594215001',89826,60.88261875
'510594215002',89826,43.04409125
'510594215003',89826,43.39357625
'510594216001',89826,57.027835
'510594216002',89826,49.01022625
'510594216003',89826,49.9527025
'510594217011',89826,51.44218
'510594217012',89826,55.0745675
'510594217021',89826,84.749785
'510594217022',89826,82.0736475
'510594218001',89826,56.59337875
'510594218002',89826,48.75091875
'510594218003',89826,58.48650625
'510594219001',89826,61.136565
'510594219002',89826,60.35608375
'510594219003',89826,52.77500875
'510594220001',89826,57.57575375
'510594221011',89826,66.57836875
'510594221012',89826,54.17024375
'510594221013',89826,53.65108625
'510594221021',89826,51.23517875
'510594221022',89826,82.065015
'510594221023',89826,54.49895125
'510594221024',89826,54.50608
'510594222011',89826,75.35200625
'510594222021',89826,61.50068375
'510594222022',89826,62.63239375
'510594222023',89826,80.4875675
'510594223011',89826,53.88339125
'510594223012',89826,80.10012125
'510594223021',89826,62.34675625
'510594223022',89826,71.5726675
'510594223023',89826,55.99986875
'510594223024',89826,55.95948
'510594224011',89826,65.4384325
'510594224012',89826,60.448585
'510594224021',89826,70.26040125
'510594224022',89826,62.3615525
'510594224023',89826,65.75326875
'510594224031',89826,83.42087375
'510594224032',89826,82.759215
'510594301011',89826,84.3956675
'510594301012',89826,71.401055
'510594301013',89826,84.47431
'510594301021',89826,62.0294725
'510594302011',89826,83.362785
'510594302012',89826,67.0541625
'510594302021',89826,82.99403625
'510594302022',89826,64.13479
'510594302023',89826,67.01175375
'510594302031',89826,73.45980875
'510594304001',89826,73.82185375
'510594304002',89826,63.922135
'510594304003',89826,65.81180125
'510594305001',89826,73.262365
'510594306001',89826,56.817175
'510594306002',89826,57.171995
'510594306003',89826,56.55553625
'510594306004',89826,81.32303375
'510594307001',89826,63.03688625
'510594307002',89826,62.0873625
'510594308011',89826,64.104225
'510594308012',89826,72.2591375
'510594308021',89826,84.3086925
'510594308022',89826,56.74320125
'510594308023',89826,54.48901
'510594309011',89826,59.3650725
'510594309012',89826,71.43214
'510594309021',89826,71.94860625
'510594309022',89826,72.7062825
'510594310011',89826,73.43685625
'510594310012',89826,72.73971375
'510594310013',89826,69.80483375
'510594310021',89826,70.62315
'510594313001',89826,63.29291
'510594313002',89826,84.057755
'510594313003',89826,66.80103375
'510594314001',89826,81.20649375
'510594314002',89826,74.53084
'510594314003',89826,70.87287375
'510594315001',89826,84.34068625
'510594315002',89826,65.62364125
'510594316001',89826,54.19909625
'510594316002',89826,82.36327625
'510594316003',89826,58.90507875
'510594318011',89826,64.380205
'510594318012',89826,65.52863
'510594318021',89826,84.4651625
'510594318022',89826,60.94166125
'510594319001',89826,84.09760375
'510594319002',89826,73.59488875
'510594320001',89826,60.35487875
'510594320002',89826,54.098775
'510594321001',89826,54.86589125
'510594321002',89826,83.19335
'510594322011',89826,52.0403075
'510594322021',89826,66.58949625
'510594322022',89826,64.63905125
'510594323001',89826,65.0884425
'510594323002',89826,71.79745625
'510594323003',89826,60.978335
'510594324011',89826,68.946815
'510594324012',89826,75.77001875
'510594324021',89826,83.41642
'510594324022',89826,73.48002875
'510594324023',89826,73.67378
'510594325001',89826,83.14573875
'510594325002',89826,72.83205375
'510594325003',89826,84.29852125
'510594326001',89826,63.80113
'510594326002',89826,75.67467875
'510594327011',89826,73.2970425
'510594327021',89826,59.69599875
'510594327022',89826,56.90244625
'510594328001',89826,59.21210875
'510594401001',89826,57.112415
'510594401002',89826,83.69652375
'510594401003',89826,57.07808875
'510594401004',89826,84.54921875
'510594402011',89826,56.8100075
'510594402021',89826,51.9177025
'510594402022',89826,84.16786625
'510594402023',89826,59.15223625
'510594402024',89826,53.057725
'510594403001',89826,70.2941625
'510594403002',89826,65.36585375
'510594405011',89826,65.18637625
'510594405012',89826,65.01410375
'510594405013',89826,71.07366
'510594405021',89826,57.78430875
'510594405022',89826,83.354385
'510594406001',89826,58.528735
'510594407011',89826,73.317035
'510594407021',89826,75.18525125
'510594407022',89826,82.78543
'510594407023',89826,70.70355125
'510594408001',89826,58.06592375
'510594408002',89826,69.028335
'510594408003',89826,84.59525625
'510594501001',89826,58.14714625
'510594501002',89826,55.9760275
'510594501003',89826,48.3532425
'510594501004',89826,55.94246625
'510594502001',89826,50.78193375
'510594502002',89826,63.4641375
'510594503001',89826,52.6203075
'510594503002',89826,70.34742
'510594503003',89826,53.6489475
'510594503004',89826,66.56915
'510594504001',89826,82.1354925
'510594504002',89826,59.7728525
'510594505001',89826,64.65063875
'510594505002',89826,58.59557375
'510594506011',89826,82.09091125
'510594506012',89826,68.4643825
'510594506013',89826,81.853685
'510594506014',89826,69.44112375
'510594506021',89826,53.96154125
'510594506022',89826,48.51204
'510594506023',89826,79.50506625
'510594507011',89826,65.2840225
'510594507021',89826,52.19078875
'510594507022',89826,52.47507625
'510594508001',89826,63.19744625
'510594508002',89826,68.5902
'510594508003',89826,58.32815375
'510594509001',89826,83.01569875
'510594509002',89826,74.11373
'510594510001',89826,73.3566275
'510594510002',89826,60.0920975
'510594511001',89826,71.0371875
'510594511002',89826,71.66156
'510594512001',89826,68.8933825
'510594512002',89826,83.53402125
'510594513001',89826,73.63651
'510594513002',89826,67.20991
'510594514001',89826,44.38573125
'510594514002',89826,43.74222875
'510594515011',89826,47.78921875
'510594515012',89826,49.16594
'510594515013',89826,50.4041025
'510594515014',89826,79.76067625
'510594515021',89826,55.00635125
'510594515022',89826,54.88534875
'510594516011',89826,50.93976375
'510594516012',89826,50.63541125
'510594516013',89826,49.62947625
'510594516014',89826,51.7393325
'510594516021',89826,72.77579375
'510594516022',89826,49.405605
'510594518001',89826,64.28903
'510594518002',89826,81.88971125
'510594519001',89826,61.16535625
'510594519002',89826,56.93298125
'510594519003',89826,51.73092
'510594520001',89826,54.28195625
'510594521011',89826,57.79586875
'510594521012',89826,58.81259375
'510594521013',89826,81.48075125
'510594521021',89826,61.86576
'510594522001',89826,53.08037875
'510594522002',89826,47.20437625
'510594522003',89826,64.917535
'510594522004',89826,66.54291125
'510594523011',89826,44.33578875
'510594523012',89826,48.56716875
'510594523021',89826,55.36369375
'510594523022',89826,50.06916625
'510594524001',89826,57.2807425
'510594524002',89826,78.957445
'510594524003',89826,81.86706375
'510594524004',89826,49.91892125
'510594524005',89826,71.44153625
'510594525011',89826,65.92347375
'510594525012',89826,64.1572875
'510594525013',89826,74.566215
'510594525021',89826,55.92544125
'510594525022',89826,53.62970125
'510594525023',89826,52.1114225
'510594526001',89826,59.59032375
'510594526002',89826,53.31761375
'510594526003',89826,59.47243
'510594527001',89826,50.9851075
'510594527002',89826,53.886475
'510594527003',89826,57.1237
'510594528011',89826,50.1008675
'510594528012',89826,52.327815
'510594528013',89826,55.46566
'510594528014',89826,46.44348375
'510594528021',89826,56.707795
'510594528022',89826,52.7573375
'510594601001',89826,70.68194125
'510594601002',89826,84.50668625
'510594601003',89826,84.0160025
'510594602001',89826,84.94653375
'510594602002',89826,84.7576525
'510594603001',89826,84.302605
'510594603002',89826,84.12657875
'510594604001',89826,69.1704075
'510594604002',89826,55.28202375
'510594604003',89826,55.2014525
'510594605011',89826,65.785645
'510594605021',89826,67.8776025
'510594605022',89826,64.9462175
'510594605023',89826,61.25795875
'510594606001',89826,82.67687375
'510594606002',89826,72.873275
'510594607011',89826,64.25303375
'510594607012',89826,57.737525
'510594607021',89826,81.44605
'510594607022',89826,72.873035
'510594607023',89826,73.18266125
'510594608001',89826,73.02239125
'510594608002',89826,59.5993775
'510594609001',89826,65.44049375
'510594610001',89826,66.45755375
'510594611001',89826,84.66801
'510594611002',89826,66.05437625
'510594611003',89826,58.8524525
'510594612011',89826,74.08589875
'510594612012',89826,84.2387375
'510594612013',89826,72.324955
'510594612021',89826,55.181015
'510594612022',89826,58.9932775
'510594612023',89826,57.2082275
'510594615001',89826,58.668665
'510594615002',89826,68.99032
'510594615003',89826,80.7040725
'510594615004',89826,80.149895
'510594615005',89826,84.06621375
'510594616011',89826,69.54704375
'510594616012',89826,64.1287975
'510594616013',89826,69.70101375
'510594616014',89826,81.45948625
'510594616022',89826,48.5882075
'510594616023',89826,58.72407375
'510594617001',89826,59.78455625
'510594617002',89826,55.54307875
'510594617003',89826,82.6078625
'510594618011',89826,57.7753775
'510594618021',89826,64.07089
'510594618022',89826,59.80814125
'510594618023',89826,66.49973875
'510594619011',89826,48.69209375
'510594619012',89826,63.226605
'510594619021',89826,52.60876625
'510594701001',89826,68.7091675
'510594701002',89826,71.51102625
'510594703001',89826,83.6821825
'510594703002',89826,82.54874
'510594704001',89826,69.0168475
'510594704002',89826,84.16041375
'510594704003',89826,52.102105
'510594704004',89826,64.95681125
'510594705001',89826,73.51359
'510594705002',89826,81.92138125
'510594705003',89826,74.99468
'510594705004',89826,60.82567625
'510594706001',89826,83.03898375
'510594706002',89826,54.667435
'510594707001',89826,82.1898525
'510594707002',89826,81.8151725
'510594707003',89826,82.50791125
'510594707004',89826,74.01210625
'510594707005',89826,81.2181125
'510594708001',89826,64.3113325
'510594708002',89826,81.5390675
'510594709001',89826,68.385105
'510594709002',89826,65.9601125
'510594709003',89826,82.33686875
'510594709004',89826,57.28607625
'510594709005',89826,54.8778675
'510594710001',89826,69.00569875
'510594711001',89826,60.09045375
'510594711002',89826,69.768835
'510594711003',89826,66.505405
'510594711004',89826,71.3814
'510594711005',89826,71.376935
'510594712011',89826,51.32350625
'510594712012',89826,67.30604375
'510594712013',89826,52.7664025
'510594712021',89826,55.6450125
'510594712022',89826,59.34982125
'510594712023',89826,62.91084
'510594713011',89826,55.55057
'510594713012',89826,52.1913125
'510594713031',89826,65.49711875
'510594713032',89826,58.0026325
'510594713033',89826,56.6603025
'510594713041',89826,74.86181375
'510594714011',89826,66.30682125
'510594714012',89826,53.84938
'510594714021',89826,50.81615625
'510594714022',89826,59.11166
'510594801001',89826,85.9777975
'510594801002',89826,85.6662725
'510594801003',89826,71.695835
'510594801004',89826,85.15331625
'510594802011',89826,74.3213825
'510594802012',89826,83.28482375
'510594802013',89826,74.91332
'510594802021',89826,58.22770625
'510594802022',89826,65.11911625
'510594802031',89826,67.23929125
'510594803001',89826,71.57051875
'510594803002',89826,74.4387725
'510594803003',89826,76.4293075
'510594804011',89826,71.147085
'510594804012',89826,85.10268875
'510594804021',89826,69.34273
'510594804022',89826,61.478915
'510594804023',89826,85.31849
'510594805011',89826,70.8280625
'510594805012',89826,71.9073575
'510594805013',89826,83.518205
'510594805021',89826,80.87286
'510594805022',89826,70.26567
'510594805023',89826,74.4136375
'510594805031',89826,68.53144125
'510594805032',89826,70.2612325
'510594805041',89826,56.853665
'510594805051',89826,61.4185575
'510594805052',89826,70.30411375
'510594805053',89826,69.49808125
'510594808011',89826,70.41181125
'510594808012',89826,58.566915
'510594808013',89826,64.3225075
'510594808021',89826,55.72998625
'510594808022',89826,64.7702975
'510594808023',89826,53.7735125
'510594809011',89826,52.3086275
'510594809012',89826,61.11987
'510594809013',89826,69.55294125
'510594809014',89826,71.79946
'510594809021',89826,57.04761375
'510594809022',89826,53.90884125
'510594809031',89826,51.2114975
'510594809032',89826,50.93281125
'510594809033',89826,61.83897
'510594810001',89826,60.26921125
'510594810002',89826,51.99887875
'510594811021',89826,57.80515375
'510594811022',89826,67.92285875
'510594811031',89826,68.12880375
'510594811032',89826,47.39274625
'510594811041',89826,51.619835
'510594811042',89826,53.45358875
'510594811043',89826,50.11072125
'510594811051',89826,69.84927
'510594811052',89826,70.8830275
'510594811053',89826,68.8239375
'510594811061',89826,82.819395
'510594811062',89826,82.8911425
'510594811063',89826,84.409435
'510594812011',89826,64.399985
'510594812021',89826,59.0616275
'510594812022',89826,53.07333875
'510594812023',89826,52.39268
'510594814001',89826,47.1777625
'510594814002',89826,62.75939875
'510594814003',89826,60.48534875
'510594814004',89826,72.6803025
'510594815001',89826,65.24206375
'510594816001',89826,84.57740875
'510594816002',89826,85.2720275
'510594817011',89826,85.03919625
'510594817012',89826,71.2219
'510594817013',89826,73.53739
'510594817021',89826,80.9405475
'510594817022',89826,55.96219375
'510594817023',89826,47.29688375
'510594819001',89826,52.8691725
'510594819002',89826,63.1651675
'510594819003',89826,83.42022375
'510594820011',89826,69.2496625
'510594820012',89826,84.47591
'510594820013',89826,72.23386875
'510594820021',89826,68.13064
'510594820022',89826,60.3718775
'510594821001',89826,52.56260875
'510594821002',89826,55.19895125
'510594822011',89826,53.6727375
'510594822021',89826,46.08567
'510594822022',89826,60.40046125
'510594822023',89826,64.6152625
'510594822024',89826,44.923025
'510594822031',89826,54.8167375
'510594822032',89826,68.86122125
'510594823011',89826,69.95318125
'510594823012',89826,56.23509875
'510594823021',89826,54.4410575
'510594823022',89826,52.32469625
'510594823031',89826,71.7146425
'510594823032',89826,57.85102875
'510594823033',89826,52.32454625
'510594824001',89826,70.64833
'510594825011',89826,84.5392375
'510594825013',89826,59.062965
'510594825014',89826,80.19860375
'510594825015',89826,54.803395
'510594825021',89826,82.19899625
'510594825022',89826,71.47413625
'510594825031',89826,84.6044325
'510594825032',89826,57.211325
'510594825033',89826,71.11373
'510594825041',89826,70.98212
'510594825042',89826,74.249065
'510594825043',89826,84.51935125
'510594826011',89826,73.1779975
'510594826012',89826,67.5402425
'510594826013',89826,80.93637125
'510594826021',89826,82.78114125
'510594826022',89826,74.15472
'510594826023',89826,49.49348625
'510594826024',89826,67.07104875
'510594901011',89826,84.78088875
'510594901012',89826,49.54047375
'510594901013',89826,84.05759375
'510594901031',89826,85.15043875
'510594901032',89826,49.71824
'510594901033',89826,62.09619375
'510594901034',89826,83.38504125
'510594905011',89826,49.6404425
'510594905012',89826,73.1243725
'510594905021',89826,84.08702125
'510594905022',89826,85.05571125
'510594905023',89826,69.06703
'510594910001',89826,62.0493125
'510594911011',89826,71.7276725
'510594911012',89826,68.35232875
'510594911021',89826,85.18514125
'510594911022',89826,83.76790625
'510594911031',89826,67.8348025
'510594911032',89826,55.8615225
'510594911033',89826,54.96664
'510594911034',89826,59.85978
'510594912011',89826,60.0010625
'510594912012',89826,55.96470125
'510594912013',89826,57.030105
'510594912014',89826,72.5338125
'510594912021',89826,53.32305375
'510594913011',89826,85.78101875
'510594913012',89826,76.06627125
'510594913013',89826,59.9898475
'510594913014',89826,50.86411875
'510594913021',89826,59.61126875
'510594913022',89826,56.1610825
'510594913031',89826,59.85276375
'510594913032',89826,53.06883625
'510594914011',89826,68.6437875
'510594914012',89826,65.9632175
'510594914013',89826,53.88949375
'510594914014',89826,55.23803625
'510594914021',89826,70.48589375
'510594914022',89826,67.47175
'510594914031',89826,67.141085
'510594914032',89826,85.15505125
'510594914041',89826,45.248285
'510594914042',89826,72.64943125
'510594914051',89826,84.56833
'510594915011',89826,63.04459375
'510594915012',89826,61.18799625
'510594915013',89826,69.937535
'510594915021',89826,84.9273075
'510594915022',89826,76.71333625
'510594915023',89826,84.5003175
'510594916011',89826,52.6003175
'510594916012',89826,51.121815
'510594916013',89826,58.06764875
'510594916021',89826,63.57197
'510594916022',89826,34.2566925
'510594917012',89826,55.1629375
'510594917013',89826,63.59498
'510594917021',89826,52.57233875
'510594917022',89826,51.6502875
'510594917023',89826,68.42607375
'510594917024',89826,77.67484
'510594917025',89826,46.67028625
'510594917032',89826,58.82933375
'510594917033',89826,49.948855
'510594917041',89826,54.45725
'510594917042',89826,59.51910125
'510594917043',89826,58.55980625
'510594917051',89826,83.10193625
'510594918011',89826,50.99911125
'510594918012',89826,69.30819625
'510594918021',89826,56.7203525
'510594918022',89826,82.82277
'510594918031',89826,57.27471375
'510594918032',89826,69.982105
'510594918033',89826,54.91276125
'510594920001',89826,70.988205
'510594920002',89826,49.70522375
'510594920003',89826,85.63872
'510594921001',89826,86.27326875
'510594921002',89826,71.84418
'510594921003',89826,85.6602375
'510594921004',89826,83.56631875
'510594922011',89826,69.34078125
'510594922012',89826,69.75342625
'510594922021',89826,85.21249
'510594922022',89826,85.43213375
'510594922023',89826,85.3325825
'510594922031',89826,69.40583625
'510594922032',89826,85.52704
'510594922033',89826,69.175685
'510594923001',89826,72.220615
'510594923002',89826,64.1732525
'510594924001',89826,53.6229375
'510594924002',89826,54.23482
'510594925001',89826,62.15841875
'510594925002',89826,72.51224625
'510619301001',89826,59.39370875
'510619301002',89826,53.88064875
'510619301003',89826,52.5559575
'510619301004',89826,54.64342625
'510619302031',89826,43.23563
'510619302032',89826,52.00498625
'510619302041',89826,55.21816125
'510619302042',89826,62.49997125
'510619302051',89826,44.122765
'510619302052',89826,73.781405
'510619302061',89826,57.9280025
'510619302062',89826,51.857215
'510619302071',89826,61.938145
'510619303021',89826,53.90435625
'510619303022',89826,56.675835
'510619303023',89826,46.8435625
'510619303024',89826,55.159045
'510619303031',89826,73.709875
'510619303032',89826,51.670935
'510619303041',89826,60.8428625
'510619304011',89826,61.90097
'510619304012',89826,58.60057375
'510619304021',89826,57.88055
'510619304022',89826,71.44985625
'510619304023',89826,67.5939325
'510619304031',89826,56.19514
'510619304032',89826,58.275805
'510619307031',89826,50.839605
'510619307032',89826,57.81188875
'510619307041',89826,58.85584375
'510619307042',89826,73.8632725
'510619307051',89826,56.72135125
'510619307061',89826,49.93894125
'510619307062',89826,50.0291525
'510619307063',89826,60.37961125
'510619307071',89826,56.57738
'511076101011',89826,62.55357625
'511076101012',89826,63.51504375
'511076101021',89826,61.65731
'511076101022',89826,62.603215
'511076102011',89826,61.29251375
'511076102012',89826,61.25625
'511076102021',89826,65.491055
'511076102022',89826,76.59561375
'511076103001',89826,56.36228625
'511076103002',89826,43.43656
'511076103003',89826,50.34895125
'511076103004',89826,65.8950725
'511076104001',89826,63.3593825
'511076104002',89826,57.55316125
'511076105031',89826,70.893935
'511076105032',89826,73.00846
'511076105033',89826,83.44172375
'511076105041',89826,58.1753675
'511076105042',89826,71.21931625
'511076105043',89826,55.50080375
'511076105044',89826,60.17095875
'511076105051',89826,47.682365
'511076105052',89826,55.47712375
'511076105053',89826,52.1068275
'511076105061',89826,60.08960125
'511076105062',89826,59.912725
'511076105071',89826,82.8593575
'511076105072',89826,71.35587875
'511076105073',89826,65.64039375
'511076106011',89826,55.60456625
'511076106012',89826,52.91329375
'511076106013',89826,62.479525
'511076106014',89826,66.96106125
'511076106021',89826,69.42780125
'511076106031',89826,52.6846925
'511076106032',89826,50.0091125
'511076106041',89826,85.00050625
'511076106042',89826,64.9347025
'511076106043',89826,60.96761625
'511076107011',89826,63.04867125
'511076107012',89826,65.1352125
'511076107021',89826,55.03355625
'511076107022',89826,66.02516625
'511076107023',89826,77.4491275
'511076107031',89826,56.4878875
'511076107032',89826,65.29771625
'511076107033',89826,83.26337625
'511076108001',89826,71.1365075
'511076108002',89826,48.46546125
'511076108003',89826,60.4881875
'511076108004',89826,60.17993
'511076109001',89826,53.33174875
'511076109002',89826,57.8325575
'511076110021',89826,57.41756
'511076110022',89826,53.0795075
'511076110041',89826,63.2954025
'511076110042',89826,63.08724375
'511076110043',89826,70.73071125
'511076110051',89826,73.55070875
'511076110052',89826,54.94936
'511076110053',89826,61.92214125
'511076110061',89826,72.80696125
'511076110062',89826,59.36131875
'511076110091',89826,85.85386625
'511076110092',89826,83.49044625
'511076110093',89826,84.74352875
'511076110101',89826,51.351385
'511076110111',89826,64.0301125
'511076110121',89826,84.44479
'511076110122',89826,85.320585
'511076110131',89826,68.3919275
'511076110132',89826,69.31982875
'511076110141',89826,61.18968875
'511076110142',89826,71.53205375
'511076110151',89826,61.51099875
'511076110161',89826,72.491295
'511076110162',89826,83.15831875
'511076110163',89826,63.41856
'511076110171',89826,72.578015
'511076110172',89826,52.87370875
'511076110181',89826,53.13253375
'511076110191',89826,62.11621
'511076110192',89826,72.7650375
'511076110201',89826,70.35165
